filename,transcript
SSB01120490.wav,中国电信
SSB01220090.wav,而戴尔公司的策略则是与合作伙伴紧密配合
SSB01220150.wav,三瑞
SSB01330039.wav,张伟
SSB01330161.wav,遇到
SSB01330270.wav,许巍
SSB01330342.wav,够爱
SSB01330387.wav,忘了
SSB01390019.wav,黑色婚姻
SSB01390118.wav,渔家傲
SSB01390134.wav,居庸关
SSB01390195.wav,黑色太阳
SSB01390227.wav,敌人在哪儿
SSB01390257.wav,黑色名单
SSB01390258.wav,汉拿山
SSB01390266.wav,好运街
SSB01390306.wav,正阳门
SSB01390326.wav,午门
SSB01390359.wav,这起案件当中的两男一女都另有家室
SSB01390365.wav,电脑很干净
SSB01390381.wav,在他的腹部
SSB01390432.wav,父子两被那些掳走的他们的人推到了枪口前
SSB01450011.wav,想听快歌
SSB01450044.wav,六百五十四
SSB01450055.wav,六百一十二
SSB01450073.wav,六百五十八
SSB01450094.wav,情歌
SSB01450105.wav,民歌
SSB01450118.wav,深圳之恋
SSB01450159.wav,国泰街
SSB01450190.wav,播放记录
SSB01450268.wav,网络歌曲
SSB01450269.wav,请给我流行乐
SSB01450272.wav,儿童歌曲
SSB01450297.wav,天封塔
SSB01450377.wav,六百五十九
SSB01450406.wav,租住的房子
SSB01450419.wav,好听的歌
SSB01450464.wav,播放历史
SSB01490015.wav,这个全球首个搏击赛事平台会将这民族精神最大化发扬
SSB01490355.wav,最大的技术问题清算交收中的担保问题也已经解决
SSB01490381.wav,然后销售就赶紧约了购买意向强烈的客户
SSB01930202.wav,是你拿了吗
SSB01930002.wav,别语带讽刺
SSB01930006.wav,大润发
SSB01930037.wav,天虹
SSB01930044.wav,所以我问你们
SSB01930055.wav,地图
SSB01930061.wav,还因为他有龙
SSB01930067.wav,我要打死你
SSB01930088.wav,临时车站
SSB01930110.wav,一起在美国
SSB01930113.wav,防止我牟利
SSB01930116.wav,他最好已经走了
SSB01930136.wav,言之滔滔的人
SSB01930144.wav,我是被掳走的
SSB01930155.wav,临时演员
SSB01930159.wav,那个犹太人
SSB01930160.wav,打开列表
SSB01930170.wav,宝安公园
SSB01930203.wav,公明广场
SSB01930205.wav,他要是看见你
SSB01930210.wav,烦都烦死了
SSB01930231.wav,你一定不清楚
SSB01930236.wav,喝饱一肚子酒
SSB01930238.wav,灵魂伴侣
SSB01930246.wav,万福广场
SSB01930251.wav,这不是复制品
SSB01930260.wav,临界婚姻
SSB01930264.wav,是你写的吗
SSB01930280.wav,直爽的性格
SSB01930293.wav,就在右手边
SSB01930294.wav,随便听听领悟
SSB01930301.wav,看起来不好
SSB01930303.wav,苗族艺人有什么
SSB01930309.wav,贼应该被吊死
SSB01930313.wav,你过来看看
SSB01930317.wav,那些都是什么
SSB01930322.wav,自称始皇帝
SSB01930326.wav,灵魂游戏
SSB01930365.wav,他叫拉尔斯
SSB01930385.wav,放下听到没
SSB01930428.wav,临时家庭
SSB01930446.wav,进展很有趣
SSB01930450.wav,选择下载
SSB01930456.wav,主管要见你
SSB01930462.wav,灵镜传奇
SSB01930466.wav,临时天堂
SSB01930467.wav,我是你的长女
SSB01930492.wav,你被选中了吗
SSB01930498.wav,太阳怎么啦
SSB01970030.wav,北科大展示羽毛球机器人与新生进行比赛
SSB01970077.wav,数千本新能源汽车宣传册疯抢一空
SSB01970094.wav,公共厕所
SSB01970096.wav,玫瑰人生
SSB01970124.wav,玫瑰梦
SSB01970141.wav,公共厕所
SSB01970351.wav,公共厕所
SSB01970431.wav,公共厕所
SSB01970475.wav,满脸微笑走进新闻发布厅
SSB02000173.wav,热爱
SSB02460008.wav,最香
SSB02460045.wav,陈雷
SSB02460047.wav,七点一
SSB02460063.wav,林海
SSB02460139.wav,弦子
SSB02460140.wav,儿歌
SSB02460160.wav,不是你
SSB02460161.wav,滨崎步
SSB02460163.wav,小镇姑娘
SSB02460166.wav,杜德伟
SSB02460174.wav,张智霖
SSB02460180.wav,热情如火
SSB02460215.wav,野蛮甜心
SSB02460242.wav,三宝
SSB02460262.wav,魏晨
SSB02460313.wav,不说
SSB02460317.wav,音乐羽毛
SSB02460321.wav,雪花
SSB02460338.wav,夜蝶
SSB02460351.wav,林玉英
SSB02460354.wav,苏慧伦
SSB02460428.wav,于文华
SSB02460436.wav,野兽之道
SSB02610109.wav,爱囚
SSB02610134.wav,七十七
SSB02610195.wav,寂寞红
SSB02610236.wav,十一年
SSB02610242.wav,明明就
SSB02610249.wav,停车场
SSB02610360.wav,药别停
SSB02610422.wav,七十六
SSB02610464.wav,偷偷爱你
SSB02610490.wav,童年
SSB02610491.wav,日不落
SSB02670011.wav,公共厕所
SSB02670012.wav,他没希望了
SSB02670019.wav,新桥超市
SSB02670022.wav,脑神探
SSB02670043.wav,人民药店
SSB02670044.wav,公共厕所
SSB02670083.wav,你说他很胖
SSB02670089.wav,加油站
SSB02670122.wav,他们团聚了
SSB02670135.wav,浦葛药店
SSB02670148.wav,内线
SSB02670179.wav,娱乐频道
SSB02670252.wav,澳林生物
SSB02670255.wav,兴农食府
SSB02670284.wav,闹鬼之最
SSB02670287.wav,但这个人会
SSB02670297.wav,都在我周围
SSB02670300.wav,这个不好玩儿
SSB02670365.wav,吉米太狠了
SSB02670399.wav,公共厕所
SSB02670437.wav,我得帮乔治
SSB02670474.wav,有你吗兄弟
SSB02730118.wav,停车场
SSB02730120.wav,本周日
SSB02730357.wav,九百零八
SSB02870128.wav,放手了吗
SSB02870167.wav,婉君
SSB02870195.wav,婉如
SSB02870209.wav,晚婚
SSB02870220.wav,加油站
SSB02870330.wav,父母恩
SSB02870335.wav,我可以
SSB02870354.wav,恶作剧
SSB02870358.wav,我要你
SSB02870362.wav,主题曲
SSB02870377.wav,温岚
SSB02870414.wav,为了谁
SSB02870429.wav,头疼
SSB02870485.wav,高手
SSB02880036.wav,天黑黑
SSB02880042.wav,三
SSB02880053.wav,兄弟
SSB02880063.wav,趁早
SSB02880072.wav,你懂得
SSB02880136.wav,问
SSB02880157.wav,爱心美发
SSB02880161.wav,别爱我
SSB02880271.wav,发现
SSB02880317.wav,温柔
SSB02880319.wav,问
SSB02880339.wav,渡情
SSB02880352.wav,十年
SSB02880371.wav,大女人
SSB02880399.wav,多喜欢你
SSB02990037.wav,什么都行
SSB02990203.wav,红坊
SSB02990450.wav,决战到底
SSB03070038.wav,放飞
SSB03070043.wav,放狠爱
SSB03070085.wav,跑吧
SSB03070170.wav,阵平
SSB03070186.wav,二胡曲
SSB03070218.wav,音妈
SSB03070233.wav,窗外
SSB03070250.wav,老大
SSB03070277.wav,统一制定中国红十字会募捐箱管理办法
SSB03070288.wav,范冰冰
SSB03070303.wav,换个口味儿
SSB03070351.wav,小燕子
SSB03070386.wav,再遇见
SSB03070387.wav,嫌弃
SSB03070426.wav,情报
SSB03070456.wav,湖边
SSB03070466.wav,大梦想
SSB03070468.wav,野花
SSB03070481.wav,激突
SSB03090282.wav,包容
SSB03090305.wav,再见
SSB03090311.wav,过火
SSB03150038.wav,单小源
SSB03150045.wav,回音
SSB03150060.wav,陈小云
SSB03150076.wav,张智成
SSB03150145.wav,纯爱
SSB03150155.wav,小黄飞
SSB03150160.wav,张可儿
SSB03150174.wav,金海心
SSB03150180.wav,夜深沉
SSB03150181.wav,三宝
SSB03150245.wav,童真
SSB03150253.wav,她说不会
SSB03150254.wav,周界伦的
SSB03150263.wav,歌唱
SSB03150267.wav,白痴
SSB03150270.wav,卫兰
SSB03150278.wav,杨千嬅
SSB03150296.wav,郭静
SSB03150332.wav,空白格
SSB03150348.wav,画笔
SSB03150360.wav,迪斯科
SSB03150372.wav,健美操
SSB03150380.wav,陈瑞的
SSB03150396.wav,放羊
SSB03150415.wav,泪恒
SSB03150440.wav,放了自己
SSB03150463.wav,曾宝仪
SSB03150474.wav,真实
SSB03160030.wav,别说傻话了
SSB03160056.wav,佛教音乐
SSB03160098.wav,嗨宝贝
SSB03160121.wav,解脱
SSB03160123.wav,以后
SSB03160157.wav,澎湖湾
SSB03160174.wav,来一首
SSB03160175.wav,爱心
SSB03160180.wav,一十一
SSB03160193.wav,艾嘉圣美
SSB03160233.wav,让她放开我
SSB03160242.wav,青山
SSB03160251.wav,我就是我
SSB03160254.wav,为我们作战
SSB03160269.wav,少林书社
SSB03160271.wav,潇湘雨
SSB03160300.wav,温柔
SSB03160319.wav,你爱我
SSB03160377.wav,咚巴拉
SSB03160383.wav,离别歌
SSB03160420.wav,我在看结果
SSB03160494.wav,海哥
SSB03160508.wav,朋友的歌
SSB03230019.wav,陈悦
SSB03230050.wav,郭美美
SSB03230286.wav,听见
SSB03230292.wav,王筝
SSB03230348.wav,黑夜
SSB03380013.wav,来儿歌吗
SSB03380033.wav,韩语歌
SSB03380034.wav,歌手王龙
SSB03380038.wav,打开历史
SSB03380051.wav,想儿歌
SSB03380075.wav,情梦
SSB03380126.wav,刘天华
SSB03380135.wav,加油站
SSB03380149.wav,日语歌
SSB03380204.wav,挣扎
SSB03380239.wav,停车场
SSB03380245.wav,别了
SSB03380301.wav,证券儿时间
SSB03380389.wav,郑成功
SSB03380438.wav,易烊千玺
SSB03380446.wav,郑板桥
SSB03380461.wav,来慢歌
SSB03380469.wav,恰好
SSB03380504.wav,停车场
SSB03390073.wav,嗯来一首邓紫棋夜空中最亮的星
SSB03390129.wav,点歌
SSB03390162.wav,彭羚
SSB03390177.wav,曾轶可
SSB03390294.wav,宏达家具
SSB03390334.wav,来首歌
SSB03390346.wav,走西口
SSB03390407.wav,太极
SSB03390507.wav,播放音乐
SSB03410063.wav,美国佬
SSB03410142.wav,背包
SSB03410231.wav,唐磊
SSB03410266.wav,艾薇儿
SSB03410312.wav,调查
SSB03410377.wav,我们今年是第一次来到科纳目睹这项体育盛事
SSB03410381.wav,靓仔
SSB03420017.wav,小宝
SSB03420042.wav,维客
SSB03420103.wav,背心
SSB03420218.wav,剪羊毛
SSB03420235.wav,摇篮
SSB03420311.wav,淑女
SSB03420313.wav,野马
SSB03420320.wav,替我
SSB03420328.wav,夜电
SSB03420399.wav,神话
SSB03420419.wav,芦花
SSB03420451.wav,自我
SSB03540005.wav,音乐
SSB03540018.wav,不得不爱
SSB03540090.wav,东塔寺
SSB03540117.wav,金至尊
SSB03540124.wav,你还好吗嗯我没问题谢谢
SSB03540199.wav,看穿
SSB03540201.wav,乐瞳
SSB03540216.wav,颜色
SSB03540219.wav,山海经
SSB03540280.wav,今天
SSB03540284.wav,十年
SSB03540289.wav,等着
SSB03540301.wav,最近
SSB03540314.wav,等着我
SSB03540418.wav,邓仆如
SSB03540478.wav,阿雅
SSB03660055.wav,我们开始思考
SSB03660077.wav,墨菲的妻子
SSB03660107.wav,玉荣酒店
SSB03660142.wav,还得麻烦你
SSB03660184.wav,蔷薇雨
SSB03660214.wav,你是个沙发客
SSB03660249.wav,十七度
SSB03660253.wav,我要和你去
SSB03660257.wav,宏升旅店
SSB03660284.wav,这是我的一幅画
SSB03660300.wav,这是她的工作
SSB03660340.wav,你怎么说的
SSB03660353.wav,弗里曼先生
SSB03660394.wav,我这么大了
SSB03660420.wav,我抓住他了
SSB03660478.wav,我等下再接
SSB03750104.wav,天龙决
SSB03750348.wav,别那么看我
SSB03790001.wav,百安居
SSB03790038.wav,巴黎春天新宁店
SSB03790105.wav,枣子树
SSB03790438.wav,信阳市的道路有什么
SSB03790454.wav,千岛湖
SSB03790495.wav,古漪园
SSB03790509.wav,你应该去的
SSB03800176.wav,造型梳
SSB03800270.wav,上季
SSB03850365.wav,以戏谑地口气向人们展示照片时
SSB03930036.wav,愚爱
SSB03930180.wav,面具
SSB03930181.wav,春花
SSB03930198.wav,秘果
SSB03930262.wav,假装
SSB03930321.wav,阿哥
SSB03930389.wav,偶然
SSB03930464.wav,郭峰
SSB03930488.wav,草蜢
SSB03940019.wav,纽约传奇
SSB03940057.wav,洋葱咖喱
SSB03940088.wav,桌上是什么
SSB03940108.wav,你和我来一下
SSB03940128.wav,果汁吧
SSB03940136.wav,纽约故事
SSB03940155.wav,幸亏你问起
SSB03940158.wav,你妹妹还小
SSB03940221.wav,这不是永别
SSB03940271.wav,她很崇拜他
SSB03940275.wav,尤其是冬天
SSB03940282.wav,信上说了什么
SSB03940286.wav,牛玉儒
SSB03940303.wav,我要试试浪头
SSB03940308.wav,我受到了侮辱
SSB03940310.wav,第四集
SSB03940323.wav,纽约丽人
SSB03940366.wav,不如一块儿玩儿吧
SSB03940381.wav,纽约四少
SSB03940403.wav,什么你爱他
SSB03940409.wav,皮尔斯探员
SSB03940425.wav,雪莉没有来
SSB03940436.wav,千释瑜伽
SSB03940438.wav,纽约风暴
SSB03940440.wav,我要住套房
SSB03940442.wav,大汉玉库
SSB03940459.wav,我们在你心里
SSB03940488.wav,他离家出走了
SSB03950012.wav,呜
SSB03950014.wav,我期待
SSB03950043.wav,马天宇
SSB03950053.wav,陈红
SSB03950067.wav,停车场
SSB03950098.wav,杨树
SSB03950107.wav,女孩
SSB03950126.wav,你走吧
SSB03950133.wav,林一峰
SSB03950158.wav,想我吗
SSB03950180.wav,断点
SSB03950206.wav,爱死了
SSB03950208.wav,听儿歌
SSB03950235.wav,苏曼
SSB03950249.wav,不喜欢
SSB03950281.wav,奔跑
SSB03950284.wav,情歌
SSB03950309.wav,我以为
SSB03950362.wav,提示
SSB03950380.wav,跳跳
SSB03950387.wav,演唱
SSB03950394.wav,好兄弟
SSB03950403.wav,爱自己
SSB03950409.wav,对不对
SSB04070183.wav,阿妈
SSB04070299.wav,舞蹈歌曲
SSB04070024.wav,成旺饭店
SSB04070029.wav,我没看见它
SSB04070042.wav,李静
SSB04070045.wav,你觉得冷吗
SSB04070047.wav,满园饭店
SSB04070059.wav,东源饭店
SSB04070060.wav,公共厕所
SSB04070072.wav,吃梅
SSB04070075.wav,七十二点八
SSB04070081.wav,看穿什么了
SSB04070095.wav,曹芙嘉
SSB04070103.wav,爱情岔口
SSB04070110.wav,磁单极粒子
SSB04070116.wav,清晨浴池
SSB04070142.wav,国鸿药店
SSB04070168.wav,七十二点二
SSB04070182.wav,吴宗宪
SSB04070187.wav,七十九点二
SSB04070197.wav,为什么要关
SSB04070204.wav,二零一零年
SSB04070208.wav,安琥
SSB04070215.wav,七十点一
SSB04070229.wav,这没什么意思
SSB04070240.wav,卖花姑娘
SSB04070244.wav,再问你要吧
SSB04070247.wav,旺姆
SSB04070250.wav,长城小学
SSB04070257.wav,意外写出来的
SSB04070259.wav,鑫德饭店
SSB04070264.wav,把那个钉上
SSB04070276.wav,红尘
SSB04070277.wav,在乎
SSB04070281.wav,柯林这样的人
SSB04070284.wav,汤米同意吗
SSB04070313.wav,她仍在接近
SSB04070322.wav,七十二点四
SSB04070323.wav,七十九点九
SSB04070333.wav,公共厕所
SSB04070347.wav,祈愿
SSB04070350.wav,阿黛尔的歌
SSB04070364.wav,或许南美洲
SSB04070366.wav,你在做傻事
SSB04070370.wav,惊呼
SSB04070373.wav,我的珍宝
SSB04070377.wav,何曼婷
SSB04070379.wav,北京颂歌
SSB04070391.wav,我要听音乐
SSB04070394.wav,小提琴曲
SSB04070395.wav,天海
SSB04070396.wav,唱首歌曲
SSB04070403.wav,七十二点九
SSB04070406.wav,挺好玩儿的吧
SSB04070408.wav,老鹰乐队
SSB04070420.wav,七十二点六
SSB04070441.wav,七十二点五
SSB04070442.wav,王阅
SSB04070449.wav,公共厕所
SSB04070450.wav,波浪
SSB04070453.wav,周渝民
SSB04070454.wav,七十九点六
SSB04070462.wav,张国荣的歌
SSB04070484.wav,真爱如水
SSB04070495.wav,光头李进
SSB04150017.wav,君尚
SSB04150470.wav,维也纳
SSB04270035.wav,汤灿
SSB04270075.wav,认错
SSB04270079.wav,午夜
SSB04270111.wav,河南平顶山化工厂氨气泄漏小孩儿咳血动物瘫倒
SSB04270148.wav,豫剧
SSB04270246.wav,珍惜
SSB04270299.wav,歌曲
SSB04270355.wav,一起
SSB04270362.wav,礼物
SSB04270413.wav,强调
SSB04270422.wav,望月
SSB04270459.wav,弦子
SSB04270468.wav,天意
SSB04340187.wav,来首歌先
SSB04340002.wav,蔡依林
SSB04340014.wav,王女自鸣鼓
SSB04340017.wav,张林容留王学兵吸毒获刑欲出狱后拍禁毒广告
SSB04340046.wav,女人不是妖
SSB04340054.wav,温柔与霸道
SSB04340094.wav,你不懂
SSB04340113.wav,黄昏
SSB04340132.wav,老师你好
SSB04340134.wav,信号源一
SSB04340135.wav,现在
SSB04340138.wav,首冷漠的歌
SSB04340146.wav,一首卡农
SSB04340151.wav,女人
SSB04340159.wav,勇敢爱
SSB04340163.wav,爸爸妈妈
SSB04340167.wav,玖月奇迹
SSB04340183.wav,盛苑琴行
SSB04340197.wav,我的声音
SSB04340217.wav,小莫骚麦
SSB04340242.wav,流浪歌
SSB04340275.wav,这就是爱
SSB04340279.wav,王和我
SSB04340280.wav,新娘不是我
SSB04340284.wav,八连杀
SSB04340304.wav,喜欢就好
SSB04340306.wav,随他吧
SSB04340320.wav,每次
SSB04340333.wav,星星点灯
SSB04340340.wav,仓司仓司
SSB04340354.wav,我的
SSB04340361.wav,明天会更好
SSB04340379.wav,王泽龙
SSB04340400.wav,奔跑
SSB04340408.wav,你好毒
SSB04340409.wav,烟火
SSB04340419.wav,别哭了宝贝
SSB04340421.wav,不想长大
SSB04340422.wav,头发湿漉漉的
SSB04340423.wav,播放十一年
SSB04340425.wav,小星星
SSB04340439.wav,宝贝去哪儿
SSB04340443.wav,天生一对
SSB04340445.wav,怎样
SSB04340450.wav,王菲王菲
SSB04340464.wav,根德
SSB04340471.wav,张贤胜
SSB04350040.wav,新娘
SSB04350212.wav,健康
SSB04700071.wav,邓丽君啊
SSB04700115.wav,王韵壹
SSB04700117.wav,雄狮
SSB04700177.wav,一枝花
SSB04700195.wav,我记得
SSB04700210.wav,侯宝林
SSB04700266.wav,民乐
SSB04700326.wav,周慧敏
SSB04820034.wav,想哭
SSB04820104.wav,但即便没有奖牌进账
SSB04820122.wav,亮了
SSB04820296.wav,缘分
SSB04820398.wav,出墙
SSB04820477.wav,越狱
SSB05020002.wav,陈星
SSB05020027.wav,浪漫
SSB05020043.wav,妞妞
SSB05020123.wav,一龙
SSB05020151.wav,古筝
SSB05020165.wav,李娜
SSB05020300.wav,新月
SSB05020402.wav,竹海
SSB05020434.wav,只要
SSB05020463.wav,一年
SSB05020486.wav,渔圈
SSB05340062.wav,大男人
SSB05340071.wav,四点八
SSB05340090.wav,至上励合
SSB05340119.wav,庆幸
SSB05340133.wav,雪落
SSB05340183.wav,上一页
SSB05340225.wav,干衣机
SSB05340261.wav,停车场
SSB05340274.wav,想和你
SSB05340327.wav,林俊杰
SSB05340348.wav,你没搞错吧
SSB05340359.wav,春天里
SSB05340393.wav,欢乐送
SSB05340427.wav,睫毛弯弯
SSB05340442.wav,留不住
SSB05340459.wav,夏夜
SSB05340469.wav,加油站
SSB05340499.wav,歌曲
SSB05350009.wav,很多人料想到了中国女排恐怕赢不了美国队
SSB05350209.wav,例如一些假设性的前提条件常常被忽略
SSB05350290.wav,化工行业也不乏高股息率的个股
SSB05350353.wav,芳芸轩
SSB05350411.wav,当前在负利率时代初期
SSB05390012.wav,书签儿
SSB05390027.wav,九十一分
SSB05390068.wav,别再说
SSB05390132.wav,小伙子
SSB05390165.wav,检讨
SSB05390264.wav,唱歌吗
SSB05390268.wav,十三公分的身材劣势似乎完全起不到任何影响
SSB05390340.wav,球爱
SSB05390353.wav,有何不可
SSB05390355.wav,张佑赫
SSB05390394.wav,花心
SSB05390418.wav,北国之春
SSB05390483.wav,战胜
SSB05440016.wav,为爱
SSB05440033.wav,闪亮的日子
SSB05440038.wav,七亿九千三百九十五万零四百一十四点七六七亿九千三百六十五万六千四百二十七点零六
SSB05440115.wav,静海
SSB05440236.wav,盛源
SSB05440244.wav,郝云
SSB05440247.wav,七亿零二百六十三万一千零四十九点八二七亿零九百八十六万六千八百九十五点七
SSB05440283.wav,赵咏华
SSB05440297.wav,魏佳艺
SSB05440308.wav,公用电话
SSB05440325.wav,医道
SSB05440326.wav,伊人小姐
SSB05440330.wav,张帝歌曲
SSB05440399.wav,阿朵
SSB05440406.wav,标榜美发
SSB05440411.wav,舞厅歌曲
SSB05440441.wav,许慧欣
SSB05440443.wav,高寨饭馆
SSB05440460.wav,衣被天下
SSB05650203.wav,他们需要机会
SSB05650005.wav,杨坤
SSB05650006.wav,来我这里吧
SSB05650032.wav,我想要
SSB05650040.wav,可是还是不对
SSB05650052.wav,我是惠香呀
SSB05650082.wav,加州旅馆
SSB05650093.wav,你怎么做呢
SSB05650111.wav,国泰百货
SSB05650133.wav,在其主导下
SSB05650135.wav,葫芦丝
SSB05650145.wav,九十点一
SSB05650149.wav,大中国
SSB05650155.wav,你今天真美
SSB05650162.wav,都快成混蛋了
SSB05650167.wav,先碰面再说
SSB05650169.wav,我在大牢里
SSB05650172.wav,用来对付谁
SSB05650209.wav,原始式的武器
SSB05650214.wav,我有一支彩笔
SSB05650221.wav,一个字都不是
SSB05650265.wav,叛变的恶人
SSB05650267.wav,我不能造雨
SSB05650310.wav,我能预见到
SSB05650316.wav,蔡琴
SSB05650319.wav,我是北京人
SSB05650323.wav,樱花
SSB05650341.wav,不是不回啊
SSB05650362.wav,跟他妈妈说
SSB05650365.wav,你妈是被杀的
SSB05650366.wav,你不是我妈
SSB05650368.wav,莫扎特
SSB05650380.wav,杨宗纬
SSB05650382.wav,我能不帮吗
SSB05650391.wav,不说话
SSB05650394.wav,林宥嘉
SSB05650408.wav,九十点六
SSB05650411.wav,稻香
SSB05650445.wav,我到附近看看
SSB05650477.wav,好几个星期了
SSB05650479.wav,你办得到吗
SSB05700046.wav,停车场
SSB05700155.wav,王袁
SSB05700172.wav,被爱
SSB05700182.wav,停车场
SSB05700235.wav,姜潮
SSB05700298.wav,王芳
SSB05700337.wav,停车场
SSB05780006.wav,乐瞳
SSB05780038.wav,听不懂
SSB05780115.wav,报刊亭
SSB05780159.wav,但你没有杀人
SSB05780193.wav,相识
SSB05780202.wav,否
SSB05780205.wav,玉美人
SSB05780232.wav,我不难过
SSB05780274.wav,罗大佑
SSB05780292.wav,华龙
SSB05780383.wav,玉王
SSB05780466.wav,那时雨
SSB05880004.wav,淑女坊
SSB05880006.wav,盖子啪嗒一声合上了
SSB05880111.wav,浮夸
SSB05880127.wav,和渴了
SSB05880131.wav,来一首
SSB05880184.wav,点心
SSB05880189.wav,我担心他有腹腔内出血
SSB05880221.wav,停车场
SSB05880310.wav,你听
SSB05880327.wav,我们的爱
SSB05880419.wav,了解
SSB05880430.wav,阿拉丁
SSB05880447.wav,确定在中国将采用中国标准
SSB05880460.wav,古涉
SSB05900043.wav,协会建议化学制药产业应从国家医药工业发展战略着眼
SSB05900401.wav,较二零一三年同期增长二十一万约百分之零九一
SSB05990036.wav,日不落
SSB05990078.wav,爱囚
SSB05990478.wav,看似没有方向的竞争仿佛拨云见日
SSB06010001.wav,当我
SSB06010023.wav,初音
SSB06010089.wav,耳朵
SSB06010114.wav,江郎
SSB06010150.wav,陈势安
SSB06010177.wav,段丽阳
SSB06010197.wav,谢容儿
SSB06010207.wav,这通行证有效期很短
SSB06010212.wav,独立
SSB06010215.wav,容易
SSB06010243.wav,疯子
SSB06010331.wav,白冰
SSB06010361.wav,天黑
SSB06010369.wav,张雨
SSB06010395.wav,康奈
SSB06010412.wav,蒲公英
SSB06010435.wav,迈克尔
SSB06010450.wav,你的爱
SSB06010470.wav,邓福如
SSB06010482.wav,外星人
SSB06010485.wav,水路
SSB06010504.wav,严爵
SSB06030028.wav,不想
SSB06030080.wav,中国话
SSB06030102.wav,杨凡
SSB06030274.wav,童年
SSB06030278.wav,首歌
SSB06030280.wav,彭青
SSB06030298.wav,蔡依林
SSB06030302.wav,五十九
SSB06030383.wav,乌兰
SSB06030439.wav,天宫
SSB06060074.wav,母亲
SSB06060155.wav,龙梅
SSB06060176.wav,毕竟
SSB06060184.wav,帮我播
SSB06060193.wav,杰伦
SSB06060254.wav,听听
SSB06060264.wav,听话
SSB06060284.wav,相思
SSB06060355.wav,一个人
SSB06060402.wav,窦唯
SSB06060428.wav,冷漠
SSB06060475.wav,驿站
SSB06060485.wav,今日
SSB06070044.wav,云菲菲
SSB06070060.wav,我不信
SSB06070087.wav,忘了
SSB06070122.wav,邰正宵
SSB06070144.wav,许蒿
SSB06070163.wav,彭佳慧
SSB06070166.wav,孟庭苇
SSB06070171.wav,轻音乐
SSB06070176.wav,周笔畅
SSB06070203.wav,许巍
SSB06070208.wav,遇到
SSB06070225.wav,甩葱歌
SSB06070231.wav,童年
SSB06070276.wav,泡沫
SSB06070305.wav,狐狸叫
SSB06070318.wav,华萃苑
SSB06070332.wav,素颜
SSB06070349.wav,张伟
SSB06070368.wav,唱首歌
SSB06070394.wav,功夫美男
SSB06070408.wav,来首歌
SSB06070419.wav,许蒿
SSB06070449.wav,够爱
SSB06090081.wav,毫米
SSB06140182.wav,煮蛋器
SSB06140350.wav,中新网
SSB06230018.wav,黑她很轻松
SSB06230020.wav,金龙酒家
SSB06230036.wav,有腥气
SSB06230040.wav,位置有点挤
SSB06230059.wav,是真的没有
SSB06230080.wav,让我杀了你
SSB06230093.wav,连城决
SSB06230128.wav,你丈夫在找我
SSB06230134.wav,我要回家去了
SSB06230148.wav,砺剑
SSB06230173.wav,他爱你儿子
SSB06230191.wav,战争的创伤已被抹去
SSB06230209.wav,给我一套房
SSB06230263.wav,有机会再玩吧
SSB06230264.wav,冷冻温度设为零下十九度档
SSB06230276.wav,我让你做了
SSB06230286.wav,什么传说呢
SSB06230330.wav,地王广场
SSB06230342.wav,可以全部翻
SSB06230346.wav,你想被发现吗
SSB06230361.wav,利剑无锋
SSB06230364.wav,柯林对我很好
SSB06230365.wav,天成川菜
SSB06230379.wav,回退
SSB06230397.wav,新潮楼
SSB06230403.wav,一定有你愿意为之牺牲的事
SSB06230409.wav,利剑
SSB06230415.wav,大岗公园
SSB06230426.wav,这样才时髦
SSB06230451.wav,我们被救了
SSB06230459.wav,连城诀
SSB06230504.wav,肯德基白云永泰汽车穿梭餐厅
SSB06230508.wav,莲花太子
SSB06290388.wav,除了苹果上周公布的选定合作伙伴儿
SSB06310207.wav,将会使公司有较多灵活性及时作出投资决定
SSB06320205.wav,三角铃
SSB06320250.wav,并不肯定智能手机战略是否将被用于笔记本
SSB06660025.wav,有梦
SSB06660071.wav,郑源
SSB06660120.wav,驼铃
SSB06660152.wav,同林
SSB06660226.wav,明天
SSB06660229.wav,加油站
SSB06660327.wav,逆向
SSB06660402.wav,十年
SSB06660430.wav,音乐
SSB06660435.wav,算数
SSB06680384.wav,李里俊杰的过去式的童话
SSB06680411.wav,四十九
SSB06710192.wav,被骗
SSB06710228.wav,在终点门前用麦克风大声宣读每一位选手的名字国籍
SSB06710343.wav,胡同
SSB06710415.wav,就是这里了
SSB06710473.wav,许强
SSB06710494.wav,梦一场
SSB06860001.wav,一击
SSB06860003.wav,她说要诚实
SSB06860008.wav,你别那样好吗
SSB06860012.wav,陈奕迅的歌曲
SSB06860018.wav,三百九十点儿二
SSB06860020.wav,我需要凯莉安
SSB06860036.wav,法国则更慢
SSB06860067.wav,进入上页
SSB06860068.wav,乐山的歌曲
SSB06860075.wav,浓情蜜意
SSB06860078.wav,夜色撩人
SSB06860085.wav,你在这儿工作
SSB06860090.wav,红梅赞
SSB06860099.wav,也很有你的范
SSB06860110.wav,也许是猪血
SSB06860122.wav,你在我灵魂深处
SSB06860126.wav,夜闺来
SSB06860129.wav,夜半凶铃
SSB06860131.wav,周杰伦
SSB06860150.wav,两倍播放
SSB06860152.wav,播放学不会
SSB06860160.wav,夜色人生
SSB06860171.wav,那种人是怎样
SSB06860179.wav,夜战风云
SSB06860181.wav,同时告诉大家
SSB06860188.wav,可能是对的
